ITEM_CODE,SALE_YMD,CENTER_CODE,SALE_QTY,SALE_AMT_VAT,SOURCE
106402,20240415,20017,12,12000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20033,1,1000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20034,9,9000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20049,1,1000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20050,5,5000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20065,5,5000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20075,5,5000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20079,11,11000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20080,2,2000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20081,18,17392,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20083,8,8000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20084,8,8000,A3_STORE_SALE(202403_202404_LR11).csv
106402,20240415,20085,11,11000,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20006,12,9357,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20007,5,4000,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20010,19,15118,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20017,12,9600,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20033,3,2320,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20034,7,5600,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20049,1,800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20050,12,9600,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20065,5,4000,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20075,9,7200,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20079,14,11200,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20080,7,5600,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20081,18,14400,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20083,7,5600,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20084,4,3200,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240428,20085,5,4000,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20006,7,5600,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20007,1,800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20010,16,12800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20017,5,4000,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20034,6,4800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20050,4,3200,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20065,4,3120,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20075,18,14322,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20079,9,6540,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20080,11,8800,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20081,9,7200,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20083,8,6400,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20084,9,7200,A3_STORE_SALE(202403_202404_LR11).csv
106472,20240430,20085,5,4000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20006,28,41800,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20007,34,50100,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20010,65,97200,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20017,47,70253,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20033,14,21000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20034,40,60000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20049,2,2880,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20050,65,97500,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20065,38,57000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20075,59,88500,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20079,50,74730,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20080,42,62700,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20081,61,91350,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20083,32,48000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20084,31,46500,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240428,20085,50,74562,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20006,23,33594,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20007,15,22500,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20010,39,57098,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20017,20,29724,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20033,2,3000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20034,33,48862,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20049,2,3000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20050,35,51666,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20065,10,15000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20075,28,41517,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20079,41,61239,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20080,14,20865,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20081,27,40068,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20083,25,37500,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20084,12,18000,A3_STORE_SALE(202403_202404_LR11).csv
106477,20240430,20085,22,33000,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20006,47,115798,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20007,20,48811,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20010,31,77500,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20017,19,47104,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20033,10,24784,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20034,29,71665,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20050,30,73816,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20065,15,37500,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20075,19,47500,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20079,10,25000,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20080,42,102723,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20081,17,42174,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20083,10,24280,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20084,13,32500,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20085,37,92248,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240428,20091,28,69340,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20006,18,45000,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20007,11,27500,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20010,35,86800,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20017,16,39802,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20033,8,19800,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20034,17,41828,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20049,1,2248,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20050,13,32500,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20065,6,15000,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20075,23,57290,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20079,8,19000,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20080,26,63560,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20081,9,22500,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20083,8,19511,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20084,9,21750,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20085,30,74562,A3_STORE_SALE(202403_202404_LR11).csv
106478,20240430,20091,10,25000,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20006,63,154576,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20007,25,62260,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20010,39,96668,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20017,24,59074,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20033,3,7500,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20034,28,66782,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20050,32,77744,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20065,20,49764,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20075,34,84200,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20079,16,39028,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20080,58,144058,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20081,19,47500,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20083,11,27500,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20084,12,30000,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20085,43,107029,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240428,20091,21,52500,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20006,27,66558,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20007,12,30000,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20010,28,68554,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20017,9,22266,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20033,2,5000,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20034,19,47500,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20049,2,5000,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20050,13,32500,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20065,5,12500,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20075,24,59640,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20079,16,39529,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20080,23,53818,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20081,12,29800,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20083,4,10000,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20084,4,10000,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20085,30,74900,A3_STORE_SALE(202403_202404_LR11).csv
106479,20240430,20091,12,29868,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20006,138,272051,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20007,86,171164,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20010,95,187825,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20017,61,119888,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20033,22,43315,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20034,110,217688,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20049,5,8996,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20050,90,179632,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20065,62,122957,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20075,115,226089,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20079,56,110692,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20080,114,225997,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20081,69,135636,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20083,41,81760,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20084,42,81946,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20085,127,252428,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240428,20091,1,2000,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20006,127,251059,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20007,58,114756,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20010,73,144632,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20017,46,90114,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20033,16,32000,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20034,65,128811,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20050,49,96529,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20065,27,52659,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20075,95,186198,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20079,43,84838,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20080,85,168951,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20081,54,107028,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20083,35,70000,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20084,37,73278,A3_STORE_SALE(202403_202404_LR11).csv
106481,20240430,20085,79,154960,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20006,6,39000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20007,5,32469,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20010,6,38734,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20017,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20033,2,13000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20034,7,45500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20050,3,19500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20065,7,45500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20075,4,26000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20079,2,13000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20080,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20081,2,13000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20083,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20084,3,19500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240428,20085,2,13000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20006,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20007,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20010,6,39000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20017,34,221000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20034,5,32500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20050,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20065,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20075,2,13000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20079,3,19500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20080,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20081,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20083,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20084,2,13000,A3_STORE_SALE(202403_202404_LR11).csv
106482,20240430,20085,1,6500,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20006,110,304644,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20007,78,215727,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20010,113,310913,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20017,48,128283,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20033,26,72800,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20034,88,244114,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20049,2,5600,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20050,79,219223,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20065,50,133880,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20075,77,214510,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20079,56,155694,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20080,94,260546,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20081,47,131600,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20083,72,201354,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20084,54,148994,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20085,95,262547,A3_STORE_SALE(202403_202404_LR11).csv
105814,20240319,20091,3,7644,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20006,59,293065,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20007,48,232247,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20010,87,418004,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20017,43,214831,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20033,11,53112,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20034,58,282414,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20049,0,0,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20050,42,206982,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20065,34,169412,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20075,67,327698,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20079,33,165000,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20080,63,313660,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20081,45,221851,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20083,22,110000,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20084,34,167006,A3_STORE_SALE(202403_202404_LR11).csv
105924,20240325,20085,59,291108,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20006,121,48400,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20007,94,36254,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20010,109,43000,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20017,49,19600,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20033,25,9915,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20034,168,67088,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20049,8,3200,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20050,115,46000,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20065,91,35986,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20075,111,44400,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20079,79,31586,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20080,114,45280,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20081,90,36000,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20083,67,26578,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20084,81,32400,A3_STORE_SALE(202403_202404_LR11).csv
105927,20240325,20085,58,23200,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20006,73,50692,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20007,130,88153,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20010,121,84507,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20017,64,44720,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20033,16,11200,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20034,115,79555,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20049,6,4200,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20050,81,56700,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20065,49,34172,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20075,80,56000,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20079,66,46002,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20080,61,42088,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20081,77,53540,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20083,48,33230,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20084,66,45816,A3_STORE_SALE(202403_202404_LR11).csv
105934,20240325,20085,78,54465,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20006,359,249032,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20007,249,173528,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20010,482,335715,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20017,208,144639,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20033,41,28700,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20034,471,328308,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20049,15,10500,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20050,273,190868,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20065,217,149654,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20075,402,280520,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20079,286,199770,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20080,378,263107,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20081,219,152025,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20083,181,126366,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20084,242,169226,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20085,413,287045,A3_STORE_SALE(202403_202404_LR11).csv
106032,20240325,20091,1,700,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20006,2,3000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20007,11,16500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20010,8,11674,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20017,5,7500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20033,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20034,11,16364,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20050,2,3000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20065,5,7500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20075,6,8850,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20079,5,7500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20080,1,1500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20081,5,7500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20083,2,3000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20084,4,6000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240408,20085,9,13500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20006,50,73762,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20007,29,43092,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20010,33,48839,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20017,14,20850,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20033,7,10500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20034,26,38495,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20050,24,36000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20065,12,17692,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20075,20,29666,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20079,16,24000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20080,21,31214,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20081,20,30000,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20083,9,12980,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20084,7,10500,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20085,42,62678,A3_STORE_SALE(202403_202404_LR11).csv
106053,20240409,20091,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20006,35,34808,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20007,34,34000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20010,17,17000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20017,19,19000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20033,9,9000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20034,45,44950,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20050,10,10000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20065,11,10900,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20075,6,6000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20079,9,9000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20080,27,26900,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20081,25,24930,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20083,6,6000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20084,10,10000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240408,20085,33,32900,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20006,106,105336,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20007,88,87400,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20010,74,73637,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20017,55,54892,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20033,15,14900,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20034,89,88205,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20049,3,3000,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20050,78,77954,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20065,44,43892,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20075,87,86405,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20079,69,68614,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20080,89,88236,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20081,75,74663,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20083,33,32896,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20084,31,30900,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20085,71,70907,A3_STORE_SALE(202403_202404_LR11).csv
106115,20240409,20091,0,0,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20006,12,19804,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20007,14,23638,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20010,19,32300,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20017,12,20400,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20033,4,6800,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20034,13,22100,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20049,1,1700,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20050,9,15300,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20065,13,21605,A3_STORE_SALE(202403_202404_LR11).csv
106118,20240408,20075,16,26846,A3_STORE_SALE(202403_202404_LR11).csv
